datetime	bbp_532nm	bbp_700nm
10-May-2017 16:49:26	0.196039282740038	0.0852948125520894
10-May-2017 16:49:27	0.196039282740038	0.0852948125520894
10-May-2017 16:49:28	0.196039282740038	0.0852948125520894
10-May-2017 16:49:30	0.196039282740038	0.0852948125520894
10-May-2017 16:49:31	0.196039282740038	0.0852948125520894
10-May-2017 17:02:39	-0.00151856239610277	-0.000345355043145566
10-May-2017 17:02:40	-0.0012283207039341	-0.000366345280301261
10-May-2017 17:02:41	-0.00132506793465699	-0.000345355043145566
10-May-2017 17:02:43	0.0035122936014875	-0.000345355043145566
10-May-2017 17:02:44	-0.000309222012066651	-0.000345355043145566
10-May-2017 17:02:45	0.000996865602692362	-0.000345355043145566
10-May-2017 17:02:46	-0.00161530962682566	-0.000345355043145566
10-May-2017 17:02:47	-0.00166368324218711	-0.000366345280301261
10-May-2017 17:02:48	-0.00156693601146422	-0.000345355043145566
10-May-2017 17:02:49	-0.00132506793465699	-0.000366345280301261
10-May-2017 17:02:51	-0.0012283207039341	-0.000345355043145566
10-May-2017 17:02:52	-0.00147018878074133	-0.000366345280301261
10-May-2017 17:02:53	-0.00147018878074133	-0.000345355043145566
10-May-2017 17:02:54	-0.00142181516537988	-0.000345355043145566
10-May-2017 17:02:55	-0.00113157347321121	-0.000345355043145566
10-May-2017 17:02:56	-0.00151856239610277	-0.000345355043145566
10-May-2017 17:02:57	-0.00176043047291	-0.000345355043145566
10-May-2017 17:02:59	-0.00127669431929555	-0.000366345280301261
10-May-2017 17:03:00	-0.00151856239610277	-0.000345355043145566
10-May-2017 17:03:01	-0.00147018878074133	-0.000345355043145566
10-May-2017 18:32:38	0.00191596429455982	0.00274020981874158
10-May-2017 18:32:40	0.00225457960208993	0.00492319448293384
10-May-2017 18:32:41	0.0025448212942586	0.0468826785571678
10-May-2017 18:32:42	0.0021094587560056	0.00164871748664544
10-May-2017 18:32:43	0.00206108514064415	0.00164871748664544
10-May-2017 18:32:44	0.00177084344847548	0.00145980535224419
10-May-2017 18:32:45	0.0021094587560056	0.00225743436416059
10-May-2017 18:32:46	0.00177084344847548	0.00280318053020866
10-May-2017 18:32:48	0.00201271152528271	0.00164871748664544
10-May-2017 18:32:49	0.0021094587560056	0.00322298527332256
10-May-2017 18:32:50	0.00225457960208993	0.0451404888732452
10-May-2017 18:32:51	0.00225457960208993	0.00148079558939989
10-May-2017 18:32:52	0.00235132683281282	0.00171168819811253
10-May-2017 18:32:53	0.00225457960208993	0.00162772724948975
10-May-2017 18:32:54	0.00177084344847548	0.00154376630086697
10-May-2017 18:32:56	0.00186759067919837	0.00154376630086697
10-May-2017 18:32:57	0.00206108514064415	0.00162772724948975
10-May-2017 18:32:58	0.0021094587560056	0.00150178582655558
10-May-2017 18:32:59	0.00225457960208993	0.0014388151150885
10-May-2017 18:33:00	0.00206108514064415	0.0014388151150885
10-May-2017 20:02:38	0.0021094587560056	0.00160673701233405
10-May-2017 20:02:40	0.00239970044817426	0.00173267843526822
10-May-2017 20:02:41	0.00230295321745137	0.00271921958158588
10-May-2017 20:02:42	0.00264156852498149	0.00211050270407073
10-May-2017 20:02:43	0.00249644767889715	0.00162772724948975
10-May-2017 20:02:44	0.00268994214034293	0.00160673701233405
10-May-2017 20:02:45	0.00225457960208993	0.00158574677517836
10-May-2017 20:02:46	0.0021094587560056	0.00156475653802266
10-May-2017 20:02:48	0.00201271152528271	0.00187961009535809
10-May-2017 20:02:49	0.00249644767889715	0.00190060033251378
10-May-2017 20:02:50	0.00418952421654773	0.00171168819811253
10-May-2017 20:02:51	0.00264156852498149	0.0014178248779328
10-May-2017 20:02:52	0.00331879914004172	0.00148079558939989
10-May-2017 20:02:53	0.00249644767889715	0.00139683464077711
10-May-2017 20:02:54	0.0025448212942586	0.00148079558939989
10-May-2017 20:02:56	0.00244807406353571	0.00164871748664544
10-May-2017 20:02:57	0.00244807406353571	0.00160673701233405
10-May-2017 20:02:58	0.00206108514064415	0.00219446365269351
10-May-2017 20:02:59	0.00244807406353571	0.00166970772380114
10-May-2017 20:03:00	0.00225457960208993	0.00221545388984921
10-May-2017 21:32:38	0.00191596429455982	0.00213149294122643
10-May-2017 21:32:40	0.0021094587560056	0.00217347341553782
10-May-2017 21:32:41	0.00225457960208993	0.00135485416646572
10-May-2017 21:32:42	0.00259319490962004	0.00160673701233405
10-May-2017 21:32:43	0.00225457960208993	0.00194258080682517
10-May-2017 21:32:44	0.0021094587560056	0.00129188345499863
10-May-2017 21:32:45	0.00206108514064415	0.00137584440362141
10-May-2017 21:32:46	0.00215783237136704	0.00135485416646572
10-May-2017 21:32:48	0.00235132683281282	0.00217347341553782
10-May-2017 21:32:49	0.00191596429455982	0.00221545388984921
10-May-2017 21:32:50	0.00215783237136704	0.00179564914673531
10-May-2017 21:32:51	0.00177084344847548	0.00145980535224419
10-May-2017 21:32:52	0.00597934798492119	0.00158574677517836
10-May-2017 21:32:53	0.00201271152528271	0.00135485416646572
10-May-2017 21:32:54	0.00181921706383693	0.00133386392931002
10-May-2017 21:32:56	0.00162572260239115	0.0014388151150885
10-May-2017 21:32:57	0.00162572260239115	0.0014178248779328
10-May-2017 21:32:58	0.00172246983311404	0.00152277606371128
10-May-2017 21:32:59	0.0021094587560056	0.00166970772380114
10-May-2017 21:33:00	0.00206108514064415	0.00152277606371128
10-May-2017 23:02:38	0.00220620598672848	0.00187961009535809
10-May-2017 23:02:40	0.0035122936014875	0.00135485416646572
10-May-2017 23:02:41	0.0025448212942586	0.00173267843526822
10-May-2017 23:02:42	0.00220620598672848	0.001816639383891
10-May-2017 23:02:43	0.00206108514064415	0.00150178582655558
10-May-2017 23:02:44	0.00215783237136704	0.00156475653802266
10-May-2017 23:02:45	0.00259319490962004	0.00152277606371128
10-May-2017 23:02:46	0.00225457960208993	0.00122891274353155
10-May-2017 23:02:48	0.00196433790992126	0.00131287369215433
10-May-2017 23:02:49	0.00225457960208993	0.00135485416646572
10-May-2017 23:02:50	0.0021094587560056	0.00152277606371128
10-May-2017 23:02:51	0.00239970044817426	0.0014388151150885
10-May-2017 23:02:52	0.00191596429455982	0.0014178248779328
10-May-2017 23:02:53	0.00191596429455982	0.0014388151150885
10-May-2017 23:02:54	0.00220620598672848	0.00154376630086697
10-May-2017 23:02:56	0.00225457960208993	0.0014388151150885
10-May-2017 23:02:57	0.00177084344847548	0.00135485416646572
10-May-2017 23:02:58	0.00191596429455982	0.00190060033251378
10-May-2017 23:02:59	0.00196433790992126	0.00145980535224419
10-May-2017 23:03:00	0.00215783237136704	0.00133386392931002
11-May-2017 00:32:38	0.00302855744787305	0.0014388151150885
11-May-2017 00:32:40	0.00225457960208993	0.00229941483847198
