date,bbp_532nm,bbp_700nm
01-Dec-2023 04:30:44,0.000472003475416995,0.000325844396045348
01-Dec-2023 04:30:45,0.000369450581470271,0.000303651557221859
01-Dec-2023 04:30:46,0.000215621240550186,0.000303651557221859
01-Dec-2023 04:30:48,0.000266897687523548,0.000237073040751392
01-Dec-2023 04:30:49,0.000164344793576824,0.000348037234868837
01-Dec-2023 04:30:50,0.000420727028443633,0.000481194267809771
01-Dec-2023 04:30:51,0.000369450581470271,0.000325844396045348
01-Dec-2023 04:30:52,0.000677109263310443,0.000325844396045348
01-Dec-2023 04:30:53,0.000728385710283804,0.000259265879574881
01-Dec-2023 04:30:54,0.000318174134496909,0.000414615751339304
01-Dec-2023 04:30:56,0.000369450581470271,0.000259265879574881
01-Dec-2023 04:30:57,0.000215621240550186,0.000259265879574881
01-Dec-2023 04:30:58,0.000266897687523548,0.00028145871839837
01-Dec-2023 04:30:59,0.000215621240550186,0.00028145871839837
01-Dec-2023 04:31:00,0.000215621240550186,0.00028145871839837
01-Dec-2023 06:30:39,0.000266897687523548,0.000237073040751392
01-Dec-2023 06:30:40,0.000164344793576824,0.00028145871839837
01-Dec-2023 06:30:41,0.000369450581470271,0.000348037234868837
01-Dec-2023 06:30:42,0.000369450581470271,0.00028145871839837
01-Dec-2023 06:30:43,0.000420727028443633,0.000303651557221859
01-Dec-2023 06:30:44,0.000420727028443633,0.000325844396045348
01-Dec-2023 06:30:45,0.000266897687523548,0.000392422912515815
01-Dec-2023 06:30:46,0.000318174134496909,0.000259265879574881
01-Dec-2023 06:30:48,0.000266897687523548,0.000303651557221859
01-Dec-2023 06:30:49,0.000113068346603462,0.000303651557221859
01-Dec-2023 06:30:50,0.000215621240550186,0.000303651557221859
01-Dec-2023 06:30:51,0.000318174134496909,0.000259265879574881
01-Dec-2023 06:30:52,0.000369450581470271,0.000214880201927903
01-Dec-2023 06:30:53,0.000369450581470271,0.00028145871839837
01-Dec-2023 06:30:54,0.000369450581470271,0.000348037234868837
01-Dec-2023 06:30:56,0.000215621240550186,0.00028145871839837
01-Dec-2023 06:30:57,0.000266897687523548,0.000303651557221859
01-Dec-2023 06:30:58,0.000215621240550186,0.000303651557221859
01-Dec-2023 06:30:59,6.17918996301e-05,0.000259265879574881
01-Dec-2023 06:31:00,0.000266897687523548,0.000214880201927903
01-Dec-2023 08:30:38,0.000215621240550186,0.000259265879574881
01-Dec-2023 08:30:40,0.000215621240550186,0.000214880201927903
01-Dec-2023 08:30:41,0.000369450581470271,0.000192687363104414
01-Dec-2023 08:30:42,0.000369450581470271,0.000192687363104414
01-Dec-2023 08:30:43,0.000420727028443633,0.000214880201927903
01-Dec-2023 08:30:44,0.000266897687523548,0.000259265879574881
01-Dec-2023 08:30:45,0.000574556369363719,0.00028145871839837
01-Dec-2023 08:30:46,0.000472003475416995,0.000392422912515815
01-Dec-2023 08:30:48,0.000472003475416995,0.000259265879574881
01-Dec-2023 08:30:49,0.000420727028443633,0.000214880201927903
01-Dec-2023 08:30:50,0.000420727028443633,0.00028145871839837
01-Dec-2023 08:30:51,0.000574556369363719,0.000192687363104414
01-Dec-2023 08:30:52,0.000420727028443633,0.000192687363104414
01-Dec-2023 08:30:53,0.000369450581470271,0.000259265879574881
01-Dec-2023 08:30:54,0.000369450581470271,0.000214880201927903
01-Dec-2023 08:30:56,0.000420727028443633,0.000259265879574881
01-Dec-2023 08:30:57,0.000215621240550186,0.000192687363104414
01-Dec-2023 08:30:58,0.000318174134496909,0.000348037234868837
01-Dec-2023 08:30:59,0.000266897687523548,0.000303651557221859
01-Dec-2023 08:31:00,0.000164344793576824,0.000214880201927903
01-Dec-2023 10:30:39,0.000318174134496909,0.000259265879574881
01-Dec-2023 10:30:40,0.000420727028443633,0.00028145871839837
01-Dec-2023 10:30:41,0.000318174134496909,0.000259265879574881
01-Dec-2023 10:30:42,0.000215621240550186,0.00028145871839837
01-Dec-2023 10:30:43,0.000318174134496909,0.00028145871839837
01-Dec-2023 10:30:44,0.000266897687523548,0.000303651557221859
01-Dec-2023 10:30:45,0.000472003475416995,0.000325844396045348
01-Dec-2023 10:30:46,0.000420727028443633,0.000414615751339304
01-Dec-2023 10:30:48,0.000318174134496909,0.000325844396045348
01-Dec-2023 10:30:49,0.000420727028443633,0.000237073040751392
01-Dec-2023 10:30:50,0.000369450581470271,0.00028145871839837
01-Dec-2023 10:30:51,0.000266897687523548,0.000303651557221859
01-Dec-2023 10:30:52,0.000215621240550186,0.000370230073692326
01-Dec-2023 10:30:53,0.000164344793576824,0.000303651557221859
01-Dec-2023 10:30:54,0.000318174134496909,0.000547772784280238
01-Dec-2023 10:30:56,0.000369450581470271,0.000325844396045348
01-Dec-2023 10:30:57,0.000420727028443633,0.000481194267809771
01-Dec-2023 10:30:58,0.000164344793576824,0.000525579945456749
01-Dec-2023 10:30:59,0.000266897687523548,0.000303651557221859
01-Dec-2023 10:31:00,0.000164344793576824,0.000392422912515815
01-Dec-2023 12:30:39,0.000318174134496909,0.000259265879574881
01-Dec-2023 12:30:40,0.000369450581470271,0.000348037234868837
01-Dec-2023 12:30:41,0.000266897687523548,0.00112478659369095
01-Dec-2023 12:30:42,0.000472003475416995,0.000414615751339304
01-Dec-2023 12:30:43,0.000318174134496909,0.000303651557221859
01-Dec-2023 12:30:44,0.000266897687523548,0.00028145871839837
01-Dec-2023 12:30:45,0.000215621240550186,0.000303651557221859
01-Dec-2023 12:30:46,0.000318174134496909,0.000259265879574881
01-Dec-2023 12:30:48,0.000266897687523548,0.000259265879574881
01-Dec-2023 12:30:49,0.000318174134496909,0.00028145871839837
01-Dec-2023 12:30:50,0.000215621240550186,0.00028145871839837
01-Dec-2023 12:30:51,0.000472003475416995,0.000237073040751392
01-Dec-2023 12:30:52,0.000266897687523548,0.000237073040751392
01-Dec-2023 12:30:53,0.000215621240550186,0.000192687363104414
01-Dec-2023 12:30:54,0.000318174134496909,0.00028145871839837
01-Dec-2023 12:30:56,0.000164344793576824,0.00028145871839837
01-Dec-2023 12:30:57,0.000266897687523548,0.000325844396045348
01-Dec-2023 12:30:58,0.000164344793576824,0.000237073040751392
01-Dec-2023 12:30:59,0.000369450581470271,0.000325844396045348
01-Dec-2023 12:31:00,0.000266897687523548,0.000459001428986282
01-Dec-2023 14:30:38,0.000318174134496909,0.000436808590162793
01-Dec-2023 14:30:40,0.00154880886185759,0.000237073040751392
01-Dec-2023 14:30:41,0.000369450581470271,0.000303651557221859
01-Dec-2023 14:30:42,0.000318174134496909,0.000237073040751392
01-Dec-2023 14:30:43,0.000266897687523548,0.000303651557221859
01-Dec-2023 14:30:44,0.000318174134496909,0.000303651557221859
01-Dec-2023 14:30:45,0.000266897687523548,0.000348037234868837
01-Dec-2023 14:30:46,0.000420727028443633,0.00028145871839837
01-Dec-2023 14:30:48,0.000318174134496909,0.000237073040751392
01-Dec-2023 14:30:49,0.000420727028443633,0.000237073040751392
01-Dec-2023 14:30:50,0.000574556369363719,0.000259265879574881
01-Dec-2023 14:30:51,0.000369450581470271,0.000303651557221859
01-Dec-2023 14:30:52,0.000369450581470271,0.000303651557221859
01-Dec-2023 14:30:53,0.000472003475416995,0.000414615751339304
01-Dec-2023 14:30:54,0.000266897687523548,0.000303651557221859
01-Dec-2023 14:30:56,0.000369450581470271,0.000214880201927903
01-Dec-2023 14:30:57,0.000266897687523548,0.000214880201927903
01-Dec-2023 14:30:58,0.000215621240550186,0.00028145871839837
01-Dec-2023 14:30:59,0.000420727028443633,0.00028145871839837
01-Dec-2023 14:31:00,0.000318174134496909,0.00028145871839837
01-Dec-2023 16:30:39,0.000318174134496909,0.000325844396045348
01-Dec-2023 16:30:40,0.000266897687523548,0.000303651557221859
01-Dec-2023 16:30:41,0.000266897687523548,0.000259265879574881
01-Dec-2023 16:30:42,0.000523279922390357,0.000325844396045348
01-Dec-2023 16:30:43,0.000523279922390357,0.000259265879574881
01-Dec-2023 16:30:44,0.000318174134496909,0.000237073040751392
01-Dec-2023 16:30:45,0.000318174134496909,0.000303651557221859
01-Dec-2023 16:30:46,0.000369450581470271,0.000370230073692326
01-Dec-2023 16:30:48,0.000266897687523548,0.000303651557221859
01-Dec-2023 16:30:49,0.000266897687523548,0.00028145871839837
01-Dec-2023 16:30:50,0.000318174134496909,0.000303651557221859
01-Dec-2023 16:30:51,0.000266897687523548,0.000303651557221859
01-Dec-2023 16:30:52,0.000318174134496909,0.000525579945456749
01-Dec-2023 16:30:53,0.000420727028443633,0.00028145871839837
01-Dec-2023 16:30:54,0.000164344793576824,0.00028145871839837
01-Dec-2023 16:30:56,0.000369450581470271,0.000303651557221859
01-Dec-2023 16:30:57,0.000420727028443633,0.000325844396045348
01-Dec-2023 16:30:58,0.000318174134496909,0.000303651557221859
01-Dec-2023 16:30:59,0.000164344793576824,0.000348037234868837
01-Dec-2023 16:31:00,0.000369450581470271,0.000325844396045348
01-Dec-2023 18:30:39,0.000215621240550186,0.00028145871839837
01-Dec-2023 18:30:40,0.000318174134496909,0.000259265879574881
01-Dec-2023 18:30:41,0.000574556369363719,0.000259265879574881
01-Dec-2023 18:30:42,0.000369450581470271,0.00028145871839837
01-Dec-2023 18:30:43,0.000318174134496909,0.000214880201927903
01-Dec-2023 18:30:44,0.000523279922390357,0.000259265879574881
01-Dec-2023 18:30:45,0.000318174134496909,0.000259265879574881
01-Dec-2023 18:30:46,0.000318174134496909,0.00028145871839837
01-Dec-2023 18:30:48,0.000215621240550186,0.000525579945456749
01-Dec-2023 18:30:49,0.000266897687523548,0.00072531549486815
01-Dec-2023 18:30:50,0.000369450581470271,0.00028145871839837
01-Dec-2023 18:30:51,0.000266897687523548,0.000237073040751392
01-Dec-2023 18:30:52,0.000266897687523548,0.00028145871839837
01-Dec-2023 18:30:53,0.000266897687523548,0.00028145871839837
01-Dec-2023 18:30:54,0.000266897687523548,0.000303651557221859
01-Dec-2023 18:30:56,0.000164344793576824,0.000192687363104414
01-Dec-2023 18:30:57,0.000318174134496909,0.000259265879574881
01-Dec-2023 18:30:58,0.000266897687523548,0.000237073040751392
01-Dec-2023 18:30:59,0.000266897687523548,0.000303651557221859
01-Dec-2023 18:31:00,0.000215621240550186,0.00028145871839837
01-Dec-2023 20:30:38,0.000266897687523548,0.000303651557221859
01-Dec-2023 20:30:40,0.000318174134496909,0.000303651557221859
01-Dec-2023 20:30:41,0.000318174134496909,0.000414615751339304
01-Dec-2023 20:30:42,0.000369450581470271,0.000259265879574881
01-Dec-2023 20:30:43,0.000113068346603462,0.00028145871839837
01-Dec-2023 20:30:44,0.000266897687523548,0.000392422912515815
01-Dec-2023 20:30:45,0.000369450581470271,0.000259265879574881
01-Dec-2023 20:30:46,0.000318174134496909,0.000237073040751392
01-Dec-2023 20:30:48,0.000420727028443633,0.000259265879574881
01-Dec-2023 20:30:49,0.000318174134496909,0.000192687363104414
01-Dec-2023 20:30:50,0.000318174134496909,0.000325844396045348
01-Dec-2023 20:30:51,0.000266897687523548,0.000303651557221859
01-Dec-2023 20:30:52,0.000369450581470271,0.000348037234868837
01-Dec-2023 20:30:53,0.000369450581470271,0.000192687363104414
01-Dec-2023 20:30:54,0.000266897687523548,0.000259265879574881
01-Dec-2023 20:30:56,0.000266897687523548,0.000214880201927903
01-Dec-2023 20:30:57,0.000420727028443633,0.000436808590162793
01-Dec-2023 20:30:58,0.000164344793576824,0.00028145871839837
01-Dec-2023 20:30:59,0.000266897687523548,0.000237073040751392
01-Dec-2023 20:31:00,0.000215621240550186,0.000259265879574881
01-Dec-2023 22:30:39,0.000266897687523548,0.000325844396045348
01-Dec-2023 22:30:40,0.000266897687523548,0.00028145871839837
01-Dec-2023 22:30:41,0.000318174134496909,0.000303651557221859
01-Dec-2023 22:30:42,0.000472003475416995,0.000259265879574881
01-Dec-2023 22:30:43,0.000215621240550186,0.00028145871839837
01-Dec-2023 22:30:44,0.000266897687523548,0.000303651557221859
01-Dec-2023 22:30:45,0.000164344793576824,0.000348037234868837
01-Dec-2023 22:30:46,0.000369450581470271,0.000325844396045348
01-Dec-2023 22:30:48,0.000369450581470271,0.000237073040751392
01-Dec-2023 22:30:49,0.000215621240550186,0.000325844396045348
01-Dec-2023 22:30:50,0.000266897687523548,0.000325844396045348
01-Dec-2023 22:30:51,0.000318174134496909,0.000348037234868837
01-Dec-2023 22:30:52,0.000266897687523548,0.000259265879574881
01-Dec-2023 22:30:53,0.000164344793576824,0.000259265879574881
01-Dec-2023 22:30:54,0.000625832816337081,0.000259265879574881
01-Dec-2023 22:30:56,0.000420727028443633,0.000703122656044662
01-Dec-2023 22:30:57,0.000318174134496909,0.000325844396045348
01-Dec-2023 22:30:58,0.000266897687523548,0.000259265879574881
01-Dec-2023 22:30:59,0.000266897687523548,0.00028145871839837
01-Dec-2023 22:31:00,0.000318174134496909,0.000259265879574881
02-Dec-2023 00:30:39,0.000369450581470271,0.000325844396045348
02-Dec-2023 00:30:40,0.000318174134496909,0.00028145871839837
02-Dec-2023 00:30:41,0.000266897687523548,0.000237073040751392
02-Dec-2023 00:30:42,0.000369450581470271,0.000237073040751392
02-Dec-2023 00:30:43,0.000523279922390357,0.00028145871839837
02-Dec-2023 00:30:44,0.000369450581470271,0.00028145871839837
02-Dec-2023 00:30:45,0.000215621240550186,0.000259265879574881
02-Dec-2023 00:30:46,0.000266897687523548,0.000303651557221859
02-Dec-2023 00:30:48,0.000266897687523548,0.000259265879574881
02-Dec-2023 00:30:49,0.000369450581470271,0.000214880201927903
02-Dec-2023 00:30:50,0.000369450581470271,0.000259265879574881
02-Dec-2023 00:30:51,0.000318174134496909,0.000392422912515815
02-Dec-2023 00:30:52,0.000369450581470271,0.000259265879574881
02-Dec-2023 00:30:53,0.000318174134496909,0.000237073040751392
02-Dec-2023 00:30:54,0.000318174134496909,0.00028145871839837
02-Dec-2023 00:30:56,0.000318174134496909,0.00028145871839837
02-Dec-2023 00:30:57,0.000420727028443633,0.000392422912515815
02-Dec-2023 00:30:58,0.000369450581470271,0.000303651557221859
02-Dec-2023 00:30:59,0.000215621240550186,0.000370230073692326
02-Dec-2023 00:31:00,0.000318174134496909,0.000237073040751392
02-Dec-2023 02:30:38,0.000472003475416995,0.000259265879574881
02-Dec-2023 02:30:40,0.000420727028443633,0.000214880201927903
02-Dec-2023 02:30:41,0.000266897687523548,0.000192687363104414
02-Dec-2023 02:30:42,0.000420727028443633,0.000303651557221859
02-Dec-2023 02:30:43,0.000266897687523548,0.000303651557221859
02-Dec-2023 02:30:44,0.000369450581470271,0.000303651557221859
02-Dec-2023 02:30:45,0.000318174134496909,0.00028145871839837
02-Dec-2023 02:30:46,0.000523279922390357,0.000325844396045348
02-Dec-2023 02:30:48,0.00154880886185759,0.000259265879574881
02-Dec-2023 02:30:49,0.000266897687523548,0.000259265879574881
02-Dec-2023 02:30:50,0.00129242662699079,0.000214880201927903
02-Dec-2023 02:30:51,0.000215621240550186,0.000214880201927903
02-Dec-2023 02:30:52,0.000164344793576824,0.000392422912515815
02-Dec-2023 02:30:53,0.000318174134496909,0.000348037234868837
02-Dec-2023 02:30:54,0.000420727028443633,0.000237073040751392
02-Dec-2023 02:30:56,0.000266897687523548,0.00028145871839837
02-Dec-2023 02:30:57,0.000420727028443633,0.000259265879574881
02-Dec-2023 02:30:58,0.000215621240550186,0.000303651557221859
02-Dec-2023 02:30:59,0.000266897687523548,0.000303651557221859
02-Dec-2023 02:31:00,0.000369450581470271,0.00028145871839837
02-Dec-2023 04:30:39,0.000472003475416995,0.000370230073692326
02-Dec-2023 04:30:40,0.000369450581470271,0.000325844396045348
02-Dec-2023 04:30:41,0.000369450581470271,0.000348037234868837
02-Dec-2023 04:30:42,0.000318174134496909,0.000370230073692326
02-Dec-2023 04:30:43,0.000318174134496909,0.000436808590162793
02-Dec-2023 04:30:44,0.000215621240550186,0.000392422912515815
02-Dec-2023 04:30:45,0.000472003475416995,0.000392422912515815
02-Dec-2023 04:30:46,0.000523279922390357,0.000392422912515815
02-Dec-2023 04:30:48,0.000420727028443633,0.000325844396045348
02-Dec-2023 04:30:49,0.000318174134496909,0.000436808590162793
02-Dec-2023 04:30:50,0.000318174134496909,0.000392422912515815
02-Dec-2023 04:30:51,0.000369450581470271,0.000370230073692326
02-Dec-2023 04:30:52,0.000574556369363719,0.00114697943251444
02-Dec-2023 04:30:53,0.000318174134496909,0.00050338710663326
02-Dec-2023 04:30:54,0.000420727028443633,0.000703122656044662
02-Dec-2023 04:30:56,0.000369450581470271,0.000747508333691639
02-Dec-2023 04:30:57,0.000369450581470271,0.000303651557221859
02-Dec-2023 04:30:58,0.000266897687523548,0.000414615751339304
02-Dec-2023 04:30:59,0.000369450581470271,0.000348037234868837
02-Dec-2023 04:31:00,0.000318174134496909,0.000392422912515815
02-Dec-2023 06:30:39,0.000472003475416995,0.000459001428986282
02-Dec-2023 06:30:40,0.000472003475416995,0.000370230073692326
02-Dec-2023 06:30:41,0.000369450581470271,0.000392422912515815
02-Dec-2023 06:30:42,0.000472003475416995,0.000370230073692326
02-Dec-2023 06:30:43,0.000420727028443633,0.000348037234868837
02-Dec-2023 06:30:44,0.000420727028443633,0.000414615751339304
02-Dec-2023 06:30:45,0.000472003475416995,0.000414615751339304
02-Dec-2023 06:30:46,0.000472003475416995,0.000414615751339304
02-Dec-2023 06:30:48,0.000472003475416995,0.000370230073692326
02-Dec-2023 06:30:49,0.000318174134496909,0.000459001428986282
02-Dec-2023 06:30:50,0.000420727028443633,0.000481194267809771
02-Dec-2023 06:30:51,0.000369450581470271,0.000414615751339304
02-Dec-2023 06:30:52,0.000472003475416995,0.000325844396045348
02-Dec-2023 06:30:53,0.000420727028443633,0.000348037234868837
02-Dec-2023 06:30:54,0.000369450581470271,0.000392422912515815
02-Dec-2023 06:30:56,0.000318174134496909,0.000392422912515815
02-Dec-2023 06:30:57,0.000369450581470271,0.000414615751339304
02-Dec-2023 06:30:58,0.000523279922390357,0.000436808590162793
02-Dec-2023 06:30:59,0.000574556369363719,0.000481194267809771
02-Dec-2023 06:31:00,0.000574556369363719,0.000436808590162793
02-Dec-2023 08:30:38,0.000625832816337081,0.000414615751339304
02-Dec-2023 08:30:40,0.000420727028443633,0.000414615751339304
02-Dec-2023 08:30:41,0.00359986674079207,0.000414615751339304
02-Dec-2023 08:30:42,0.000472003475416995,0.000392422912515815
02-Dec-2023 08:30:43,0.000625832816337081,0.000459001428986282
02-Dec-2023 08:30:44,0.000472003475416995,0.000703122656044662
02-Dec-2023 08:30:45,0.000523279922390357,0.000769701172515129
02-Dec-2023 08:30:46,0.000420727028443633,0.000547772784280238
02-Dec-2023 08:30:48,0.000523279922390357,0.000569965623103727
02-Dec-2023 08:30:49,0.000625832816337081,0.000414615751339304
02-Dec-2023 08:30:50,0.000472003475416995,0.000414615751339304
02-Dec-2023 08:30:51,0.000574556369363719,0.000348037234868837
02-Dec-2023 08:30:52,0.000523279922390357,0.000436808590162793
02-Dec-2023 08:30:53,0.000420727028443633,0.000703122656044662
02-Dec-2023 08:30:54,0.000677109263310443,0.00072531549486815
02-Dec-2023 08:30:56,0.000472003475416995,0.000658736978397683
02-Dec-2023 08:30:57,0.000523279922390357,0.000414615751339304
02-Dec-2023 08:30:58,0.000215621240550186,0.000459001428986282
02-Dec-2023 08:30:59,0.000420727028443633,0.000569965623103727
02-Dec-2023 08:31:00,0.000625832816337081,0.0012357507878084
02-Dec-2023 10:30:39,0.000318174134496909,0.000259265879574881
02-Dec-2023 10:30:40,0.000318174134496909,0.000370230073692326
02-Dec-2023 10:30:41,0.000369450581470271,0.000325844396045348
02-Dec-2023 10:30:42,0.000318174134496909,0.000414615751339304
02-Dec-2023 10:30:43,0.000318174134496909,0.00028145871839837
02-Dec-2023 10:30:44,0.000266897687523548,0.000348037234868837
02-Dec-2023 10:30:45,0.000266897687523548,0.000325844396045348
02-Dec-2023 10:30:46,0.000266897687523548,0.000325844396045348
02-Dec-2023 10:30:48,0.000318174134496909,0.00028145871839837
02-Dec-2023 10:30:49,0.000420727028443633,0.000303651557221859
02-Dec-2023 10:30:50,0.000266897687523548,0.000858472527809085
02-Dec-2023 10:30:51,0.000266897687523548,0.00028145871839837
02-Dec-2023 10:30:52,0.000266897687523548,0.00165741472545469
02-Dec-2023 10:30:53,0.000266897687523548,0.000392422912515815
02-Dec-2023 10:30:54,0.000318174134496909,0.000370230073692326
02-Dec-2023 10:30:56,0.000113068346603462,0.000348037234868837
02-Dec-2023 10:30:57,0.000266897687523548,0.000303651557221859
02-Dec-2023 10:30:58,0.000318174134496909,0.00028145871839837
02-Dec-2023 10:30:59,0.000266897687523548,0.000370230073692326
02-Dec-2023 10:31:00,0.000420727028443633,0.000325844396045348
02-Dec-2023 12:30:39,0.000266897687523548,0.00028145871839837
02-Dec-2023 12:30:40,0.000318174134496909,0.00028145871839837
02-Dec-2023 12:30:41,0.000266897687523548,0.000303651557221859
02-Dec-2023 12:30:42,0.000369450581470271,0.000259265879574881
02-Dec-2023 12:30:43,0.000318174134496909,0.000303651557221859
02-Dec-2023 12:30:44,0.000164344793576824,0.000259265879574881
02-Dec-2023 12:30:45,0.000369450581470271,0.000259265879574881
02-Dec-2023 12:30:46,0.000113068346603462,0.00028145871839837
02-Dec-2023 12:30:48,0.000266897687523548,0.00028145871839837
02-Dec-2023 12:30:49,0.000164344793576824,0.000436808590162793
02-Dec-2023 12:30:50,0.000984767945150614,0.00028145871839837
02-Dec-2023 12:30:51,0.00242050846040475,0.00028145871839837
02-Dec-2023 12:30:52,0.000369450581470271,0.000436808590162793
02-Dec-2023 12:30:53,0.00108732083909734,0.000303651557221859
02-Dec-2023 12:30:54,0.000369450581470271,0.000303651557221859
02-Dec-2023 12:30:56,0.000523279922390357,0.000303651557221859
02-Dec-2023 12:30:57,0.000318174134496909,0.00028145871839837
02-Dec-2023 12:30:58,0.000523279922390357,0.000303651557221859
02-Dec-2023 12:30:59,0.000318174134496909,0.000303651557221859
02-Dec-2023 12:31:00,0.000369450581470271,0.000303651557221859
02-Dec-2023 14:30:38,0.000266897687523548,0.00028145871839837
02-Dec-2023 14:30:40,0.000984767945150614,0.00028145871839837
02-Dec-2023 14:30:41,0.000420727028443633,0.000214880201927903
02-Dec-2023 14:30:42,0.00139497952093751,0.000370230073692326
02-Dec-2023 14:30:43,0.000472003475416995,0.000348037234868837
02-Dec-2023 14:30:44,0.000523279922390357,0.000370230073692326
02-Dec-2023 14:30:45,0.000369450581470271,0.000259265879574881
02-Dec-2023 14:30:46,0.000779662157257167,0.000414615751339304
02-Dec-2023 14:30:48,0.00195902043764449,0.000348037234868837
02-Dec-2023 14:30:49,0.000933491498177252,0.000414615751339304
02-Dec-2023 14:30:50,0.000523279922390357,0.000303651557221859
02-Dec-2023 14:30:51,0.000318174134496909,0.000348037234868837
02-Dec-2023 14:30:52,0.000420727028443633,0.000436808590162793
02-Dec-2023 14:30:53,0.00108732083909734,0.000325844396045348
02-Dec-2023 14:30:54,0.000625832816337081,0.00028145871839837
02-Dec-2023 14:30:56,0.000318174134496909,0.000414615751339304
02-Dec-2023 14:30:57,0.000266897687523548,0.000392422912515815
02-Dec-2023 14:30:58,0.000266897687523548,0.000392422912515815
02-Dec-2023 14:30:59,0.000318174134496909,0.000392422912515815
02-Dec-2023 14:31:00,0.000266897687523548,0.000303651557221859
02-Dec-2023 16:30:39,0.000266897687523548,0.000525579945456749
02-Dec-2023 16:30:40,0.000574556369363719,0.000569965623103727
02-Dec-2023 16:30:41,0.000779662157257167,0.000370230073692326
02-Dec-2023 16:30:42,0.000625832816337081,0.000370230073692326
02-Dec-2023 16:30:43,0.000420727028443633,0.000325844396045348
02-Dec-2023 16:30:44,0.000472003475416995,0.000259265879574881
02-Dec-2023 16:30:45,0.000420727028443633,0.000325844396045348
02-Dec-2023 16:30:46,0.00088221505120389,0.000880665366632573
02-Dec-2023 16:30:48,0.000318174134496909,0.000348037234868837
02-Dec-2023 16:30:49,0.00134370307396415,0.000303651557221859
02-Dec-2023 16:30:50,0.000830938604230528,0.000325844396045348
02-Dec-2023 16:30:51,0.000164344793576824,0.00028145871839837
02-Dec-2023 16:30:52,0.000369450581470271,0.000436808590162793
02-Dec-2023 16:30:53,0.000574556369363719,0.000414615751339304
02-Dec-2023 16:30:54,0.000266897687523548,0.000348037234868837
02-Dec-2023 16:30:56,0.000523279922390357,0.000370230073692326
02-Dec-2023 16:30:57,0.000318174134496909,0.000259265879574881
02-Dec-2023 16:30:58,0.000318174134496909,0.000348037234868837
02-Dec-2023 16:30:59,0.000318174134496909,0.000392422912515815
02-Dec-2023 16:31:00,0.000318174134496909,0.000325844396045348
02-Dec-2023 18:30:39,0.000369450581470271,0.000370230073692326
02-Dec-2023 18:30:40,0.000215621240550186,0.000325844396045348
02-Dec-2023 18:30:41,0.000266897687523548,0.000459001428986282
